"date","Loon","Silver","Carol","North Twin","South Twin","McKusick","Long","Unnamed","Lily","Louise","West Boot","Big Carnelian","Unnamed (Goggins)","Benz","Mann","Bass","Unnamed (Bass)","Pat","Masterman","Wood Pile","Sunnybrook","Round","Plaisted","North School Section","South School Section","Unnamed (Jackson WMA)","Unnamed (Kismet Basin)","Klawitter Pond","Unnamed (Heiforts Pond)"
"1995-05-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.64,862.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-05-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-05-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.54,862.6,NA,NA,NA,NA,NA,NA,NA,NA,979.9,NA,NA,NA,NA,NA,NA,NA,NA
"1995-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.66,862.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-05-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.7,862.86,NA,NA,NA,NA,NA,NA,NA,NA,980.2,NA,NA,NA,NA,NA,NA,NA,NA
"1995-05-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-06-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,980,NA,NA,NA,NA,NA,NA,NA,NA
"1995-06-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.64,862.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-06-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-06-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.52,862.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.5,862.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.52,862.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-06-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-06-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-07-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.78,862.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-07-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.74,863.58,NA,NA,NA,NA,NA,NA,NA,NA,980.3,NA,NA,NA,NA,NA,NA,NA,NA
"1995-07-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.72,862.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-07-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.64,862.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-07-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-07-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.84,862.86,NA,NA,NA,NA,NA,NA,NA,NA,980.3,NA,NA,NA,NA,NA,NA,NA,NA
"1995-07-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.84,862.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.7,862.65,NA,NA,NA,NA,NA,NA,NA,NA,980,NA,NA,NA,NA,NA,NA,NA,NA
"1995-08-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.7,862.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-08-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.98,863.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-08-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.86,862.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-08-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.96,862.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-08-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.94,862.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-09-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-09-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.82,862.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-09-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-09-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-10-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.64,862.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.09,NA,NA
"1995-10-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918.1,862.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.15,NA,NA
"1995-10-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.11,NA,NA
"1995-10-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.84,862.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995-10-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.11,NA,NA
